afferent_coupling,avg_method_loc,avg_nesting_depth,blank_lines,bug_severity,cbo,code_smells,cognitive_complexity,comment_lines,comment_ratio,cyclomatic_complexity,defect_type,dit,efferent_coupling,file,halstead_difficulty,halstead_volume,has_comments,has_defect,instability,language,lcom,lines_of_code_actual,loc,maintainability_index,max_method_loc,max_nesting_depth,noc,num_bugs,num_classes,num_fields,num_interfaces,num_methods,num_private_methods,num_public_methods,num_static_methods,project,rfc,technical_debt_hours,total_lines,type,wmc
0,6.5,1.0,4,none,0,0,1.2,22,0.6285714285714286,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest24.java,0,0,True,0,0.0,java,0.0,9,35,100,16,2,0,0,1,0,0,2,0,2,0,druid,0,0.0,39,comprehensive_java_metrics,1
0,6.5,0.5,7,none,0,0,1.2,22,0.4583333333333333,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest25.java,0,0,True,0,0.0,java,0.0,19,48,100,16,2,0,0,1,2,0,4,0,4,0,druid,0,0.0,55,comprehensive_java_metrics,1
0,9.0,2.0,3,none,0,0,1.2,22,0.7096774193548387,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest26.java,0,0,True,0,0.0,java,0.0,6,31,100,19,2,0,0,1,0,0,1,0,1,0,druid,0,0.0,34,comprehensive_java_metrics,1
0,9.0,2.0,3,none,0,0,1.2,22,0.7096774193548387,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest27.java,0,0,True,0,0.0,java,0.0,6,31,100,19,2,0,0,1,0,0,1,0,1,0,druid,0,0.0,34,comprehensive_java_metrics,1
0,9.0,2.0,3,none,0,0,1.2,22,0.7096774193548387,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest28.java,0,0,True,0,0.0,java,0.0,6,31,100,19,2,0,0,1,0,0,1,0,1,0,druid,0,0.0,34,comprehensive_java_metrics,1
0,9.0,2.0,3,none,0,0,1.2,22,0.7096774193548387,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest29.java,0,0,True,0,0.0,java,0.0,6,31,100,19,2,0,0,1,0,0,1,0,1,0,druid,0,0.0,34,comprehensive_java_metrics,1
0,11.0,2.0,3,none,0,0,1.2,22,0.6666666666666666,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest3.java,0,0,True,0,0.0,java,0.0,8,33,100,21,2,0,0,1,0,0,1,0,1,0,druid,0,0.0,36,comprehensive_java_metrics,1
0,9.0,2.0,3,none,0,0,1.2,22,0.7096774193548387,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest30.java,0,0,True,0,0.0,java,0.0,6,31,100,19,2,0,0,1,0,0,1,0,1,0,druid,0,0.0,34,comprehensive_java_metrics,1
0,9.0,2.0,3,none,0,0,1.2,22,0.7096774193548387,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest31.java,0,0,True,0,0.0,java,0.0,6,31,100,19,2,0,0,1,0,0,1,0,1,0,druid,0,0.0,34,comprehensive_java_metrics,1
0,5.25,0.5,6,none,0,0,1.2,22,0.5116279069767442,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest32.java,0,0,True,0,0.0,java,0.0,15,43,100,15,2,0,0,1,0,0,4,0,4,0,druid,0,0.0,49,comprehensive_java_metrics,1
0,8.0,1.0,4,none,0,0,1.2,22,0.5789473684210527,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest33.java,0,0,True,0,0.0,java,0.0,12,38,100,18,2,0,0,1,1,0,2,0,2,0,druid,0,0.0,42,comprehensive_java_metrics,1
0,9.0,2.0,3,none,0,0,1.2,22,0.7096774193548387,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest34.java,0,0,True,0,0.0,java,0.0,6,31,100,19,2,0,0,1,0,0,1,0,1,0,druid,0,0.0,34,comprehensive_java_metrics,1
0,15.0,2.0,5,none,0,0,1.2,22,0.5945945945945946,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest35.java,0,0,True,0,0.0,java,0.0,10,37,100,25,2,0,0,1,1,0,1,0,1,0,druid,0,0.0,42,comprehensive_java_metrics,1
0,14.0,2.0,5,none,0,0,1.2,22,0.6111111111111112,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest36.java,0,0,True,0,0.0,java,0.0,9,36,100,24,2,0,0,1,1,0,1,0,1,0,druid,0,0.0,41,comprehensive_java_metrics,1
0,14.0,2.0,5,none,0,0,1.2,22,0.6111111111111112,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest37.java,0,0,True,0,0.0,java,0.0,9,36,100,24,2,0,0,1,1,0,1,0,1,0,druid,0,0.0,41,comprehensive_java_metrics,1
0,14.0,2.0,5,none,0,0,1.2,22,0.6111111111111112,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest38.java,0,0,True,0,0.0,java,0.0,9,36,100,24,2,0,0,1,1,0,1,0,1,0,druid,0,0.0,41,comprehensive_java_metrics,1
0,14.0,2.0,5,none,0,0,1.2,22,0.6111111111111112,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest39.java,0,0,True,0,0.0,java,0.0,9,36,100,24,2,0,0,1,1,0,1,0,1,0,druid,0,0.0,41,comprehensive_java_metrics,1
0,9.0,2.0,3,none,0,0,1.2,22,0.7096774193548387,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest4.java,0,0,True,0,0.0,java,0.0,6,31,100,19,2,0,0,1,0,0,1,0,1,0,druid,0,0.0,34,comprehensive_java_metrics,1
0,9.5,1.0,8,none,0,0,1.2,22,0.5365853658536586,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest40.java,0,0,True,0,0.0,java,0.0,11,41,100,19,2,0,0,1,2,0,2,0,2,0,druid,0,0.0,49,comprehensive_java_metrics,1
0,12.0,2.0,5,none,0,0,1.2,22,0.6470588235294118,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest41.java,0,0,True,0,0.0,java,0.0,7,34,100,22,2,0,0,1,1,0,1,0,1,0,druid,0,0.0,39,comprehensive_java_metrics,1
0,14.0,2.0,5,none,0,0,1.2,22,0.6111111111111112,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest42.java,0,0,True,0,0.0,java,0.0,9,36,100,24,2,0,0,1,1,0,1,0,1,0,druid,0,0.0,41,comprehensive_java_metrics,1
0,9.25,0.5,13,none,0,0,1.2,22,0.3728813559322034,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest43.java,0,0,True,0,0.0,java,0.0,24,59,100,19,2,0,0,1,4,0,4,0,4,0,druid,0,0.0,72,comprehensive_java_metrics,1
0,12.0,2.0,5,none,0,0,1.2,22,0.6470588235294118,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest44.java,0,0,True,0,0.0,java,0.0,7,34,100,22,2,0,0,1,1,0,1,0,1,0,druid,0,0.0,39,comprehensive_java_metrics,1
0,12.0,2.0,5,none,0,0,1.2,22,0.6470588235294118,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest45.java,0,0,True,0,0.0,java,0.0,7,34,100,22,2,0,0,1,1,0,1,0,1,0,druid,0,0.0,39,comprehensive_java_metrics,1
0,12.0,2.0,5,none,0,0,1.2,22,0.6470588235294118,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest46.java,0,0,True,0,0.0,java,0.0,7,34,100,22,2,0,0,1,1,0,1,0,1,0,druid,0,0.0,39,comprehensive_java_metrics,1
0,17.0,2.0,5,none,0,0,1.2,22,0.5641025641025641,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest47.java,0,0,True,0,0.0,java,0.0,12,39,100,27,2,0,0,1,1,0,1,0,1,0,druid,0,0.0,44,comprehensive_java_metrics,1
0,16.0,2.0,5,none,0,0,1.2,22,0.5789473684210527,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest48.java,0,0,True,0,0.0,java,0.0,11,38,100,26,2,0,0,1,1,0,1,0,1,0,druid,0,0.0,43,comprehensive_java_metrics,1
0,35.0,2.0,5,none,0,0,1.2,22,0.38596491228070173,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest49.java,0,0,True,0,0.0,java,0.0,30,57,100,45,2,0,0,1,1,0,1,0,1,0,druid,0,0.0,62,comprehensive_java_metrics,1
0,9.0,2.0,3,none,0,0,1.2,22,0.7096774193548387,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest5.java,0,0,True,0,0.0,java,0.0,6,31,100,19,2,0,0,1,0,0,1,0,1,0,druid,0,0.0,34,comprehensive_java_metrics,1
0,12.0,2.0,5,none,0,0,1.2,22,0.6470588235294118,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest50.java,0,0,True,0,0.0,java,0.0,7,34,100,22,2,0,0,1,1,0,1,0,1,0,druid,0,0.0,39,comprehensive_java_metrics,1
0,12.0,2.0,5,none,0,0,1.2,22,0.6470588235294118,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest51.java,0,0,True,0,0.0,java,0.0,7,34,100,22,2,0,0,1,1,0,1,0,1,0,druid,0,0.0,39,comprehensive_java_metrics,1
0,9.5,1.0,8,none,0,0,1.2,22,0.5365853658536586,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest52.java,0,0,True,0,0.0,java,0.0,11,41,100,19,2,0,0,1,2,0,2,0,2,0,druid,0,0.0,49,comprehensive_java_metrics,1
0,9.5,1.0,8,none,0,0,1.2,22,0.5365853658536586,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest53.java,0,0,True,0,0.0,java,0.0,11,41,100,19,2,0,0,1,2,0,2,0,2,0,druid,0,0.0,49,comprehensive_java_metrics,1
0,9.5,1.0,8,none,0,0,1.2,22,0.5365853658536586,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest54.java,0,0,True,0,0.0,java,0.0,11,41,100,19,2,0,0,1,2,0,2,0,2,0,druid,0,0.0,49,comprehensive_java_metrics,1
0,7.25,0.5,13,none,0,0,1.2,22,0.43137254901960786,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest55.java,0,0,True,0,0.0,java,0.0,16,51,100,17,2,0,0,1,4,0,4,0,4,0,druid,0,0.0,64,comprehensive_java_metrics,1
0,12.0,2.0,5,none,0,0,1.2,22,0.6470588235294118,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest56.java,0,0,True,0,0.0,java,0.0,7,34,100,22,2,0,0,1,1,0,1,0,1,0,druid,0,0.0,39,comprehensive_java_metrics,1
0,7.5,0.5,14,none,0,0,1.2,22,0.4230769230769231,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest57.java,0,0,True,0,0.0,java,0.0,16,52,100,17,2,0,0,1,4,0,4,0,4,0,druid,0,0.0,66,comprehensive_java_metrics,1
0,15.0,2.0,5,none,0,0,1.2,22,0.5945945945945946,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest58.java,0,0,True,0,0.0,java,0.0,10,37,100,25,2,0,0,1,1,0,1,0,1,0,druid,0,0.0,42,comprehensive_java_metrics,1
0,15.0,2.0,5,none,0,0,1.2,22,0.5945945945945946,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest59.java,0,0,True,0,0.0,java,0.0,10,37,100,25,2,0,0,1,1,0,1,0,1,0,druid,0,0.0,42,comprehensive_java_metrics,1
0,9.0,2.0,3,none,0,0,1.2,22,0.7096774193548387,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest6.java,0,0,True,0,0.0,java,0.0,6,31,100,19,2,0,0,1,0,0,1,0,1,0,druid,0,0.0,34,comprehensive_java_metrics,1
0,13.0,2.0,5,none,0,0,1.2,22,0.6285714285714286,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest60.java,0,0,True,0,0.0,java,0.0,8,35,100,23,2,0,0,1,1,0,1,0,1,0,druid,0,0.0,40,comprehensive_java_metrics,1
0,11.0,1.0,8,none,0,0,1.2,22,0.5,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest61.java,0,0,True,0,0.0,java,0.0,14,44,100,21,2,0,0,1,2,0,2,0,2,0,druid,0,0.0,52,comprehensive_java_metrics,1
0,17.0,1.0,7,none,0,0,1.2,22,0.39285714285714285,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest62.java,0,0,True,0,0.0,java,0.0,27,56,100,27,2,0,0,1,3,0,2,0,2,0,druid,0,0.0,63,comprehensive_java_metrics,1
0,23.0,2.0,8,none,0,0,1.2,22,0.4888888888888889,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest63.java,0,0,True,0,0.0,java,0.0,15,45,100,33,2,0,0,1,3,0,1,0,1,0,druid,0,0.0,53,comprehensive_java_metrics,1
0,15.0,2.0,5,none,0,0,1.2,22,0.5945945945945946,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest64.java,0,0,True,0,0.0,java,0.0,10,37,100,25,2,0,0,1,1,0,1,0,1,0,druid,0,0.0,42,comprehensive_java_metrics,1
0,17.0,2.0,4,none,0,0,1.2,22,0.5641025641025641,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest65.java,0,0,True,0,0.0,java,0.0,13,39,100,27,2,0,0,1,2,0,1,0,1,0,druid,0,0.0,43,comprehensive_java_metrics,1
0,23.0,2.0,5,none,0,0,1.2,22,0.4888888888888889,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest66.java,0,0,True,0,0.0,java,0.0,18,45,100,33,2,0,0,1,1,0,1,0,1,0,druid,0,0.0,50,comprehensive_java_metrics,1
0,23.0,2.0,5,none,0,0,1.2,22,0.4888888888888889,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest67.java,0,0,True,0,0.0,java,0.0,18,45,100,33,2,0,0,1,1,0,1,0,1,0,druid,0,0.0,50,comprehensive_java_metrics,1
0,14.0,2.0,5,none,0,0,1.2,22,0.6111111111111112,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest68.java,0,0,True,0,0.0,java,0.0,9,36,100,24,2,0,0,1,1,0,1,0,1,0,druid,0,0.0,41,comprehensive_java_metrics,1
0,13.0,2.0,5,none,0,0,1.2,22,0.6285714285714286,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest69.java,0,0,True,0,0.0,java,0.0,8,35,100,23,2,0,0,1,1,0,1,0,1,0,druid,0,0.0,40,comprehensive_java_metrics,1
0,9.0,2.0,3,none,0,0,1.2,22,0.7096774193548387,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest7.java,0,0,True,0,0.0,java,0.0,6,31,100,19,2,0,0,1,0,0,1,0,1,0,druid,0,0.0,34,comprehensive_java_metrics,1
0,13.0,2.0,6,none,0,0,1.2,22,0.6285714285714286,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest70.java,0,0,True,0,0.0,java,0.0,7,35,100,23,2,0,0,1,1,0,1,0,1,0,druid,0,0.0,41,comprehensive_java_metrics,1
0,10.0,1.0,10,none,0,0,1.2,22,0.5238095238095238,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest71.java,0,0,True,0,0.0,java,0.0,10,42,100,20,2,0,0,1,2,0,2,0,2,0,druid,0,0.0,52,comprehensive_java_metrics,1
0,17.0,2.0,8,none,0,0,1.2,22,0.5641025641025641,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest72.java,0,0,True,0,0.0,java,0.0,9,39,100,27,2,0,0,1,1,0,1,0,1,0,druid,0,0.0,47,comprehensive_java_metrics,1
0,20.0,2.0,6,none,0,0,1.2,22,0.5238095238095238,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest73.java,0,0,True,0,0.0,java,0.0,14,42,100,30,2,0,0,1,1,0,1,0,1,0,druid,0,0.0,48,comprehensive_java_metrics,1
0,25.0,2.0,7,none,0,0,1.2,22,0.46808510638297873,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest74.java,0,0,True,0,0.0,java,0.0,18,47,100,35,2,0,0,1,2,0,1,0,1,0,druid,0,0.0,54,comprehensive_java_metrics,1
0,15.0,2.0,6,none,0,0,1.2,22,0.5945945945945946,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest75.java,0,0,True,0,0.0,java,0.0,9,37,100,25,2,0,0,1,1,0,1,0,1,0,druid,0,0.0,43,comprehensive_java_metrics,1
0,12.0,2.0,5,none,0,0,1.2,22,0.6470588235294118,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest76.java,0,0,True,0,0.0,java,0.0,7,34,100,22,2,0,0,1,1,0,1,0,1,0,druid,0,0.0,39,comprehensive_java_metrics,1
0,12.0,2.0,5,none,0,0,1.2,22,0.6470588235294118,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest77.java,0,0,True,0,0.0,java,0.0,7,34,100,22,2,0,0,1,1,0,1,0,1,0,druid,0,0.0,39,comprehensive_java_metrics,1
0,12.0,2.0,5,none,0,0,1.2,22,0.6470588235294118,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest78.java,0,0,True,0,0.0,java,0.0,7,34,100,22,2,0,0,1,1,0,1,0,1,0,druid,0,0.0,39,comprehensive_java_metrics,1
0,12.0,2.0,5,none,0,0,1.2,22,0.6470588235294118,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest79.java,0,0,True,0,0.0,java,0.0,7,34,100,22,2,0,0,1,1,0,1,0,1,0,druid,0,0.0,39,comprehensive_java_metrics,1
0,5.25,0.5,6,none,0,0,1.2,22,0.5116279069767442,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest8.java,0,0,True,0,0.0,java,0.0,15,43,100,15,2,0,0,1,0,0,4,0,4,0,druid,0,0.0,49,comprehensive_java_metrics,1
0,9.5,1.0,9,none,0,0,1.2,22,0.5365853658536586,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest80.java,0,0,True,0,0.0,java,0.0,10,41,100,19,2,0,0,1,2,0,2,0,2,0,druid,0,0.0,50,comprehensive_java_metrics,1
0,13.0,2.0,5,none,0,0,1.2,22,0.6285714285714286,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest81.java,0,0,True,0,0.0,java,0.0,8,35,100,23,2,0,0,1,1,0,1,0,1,0,druid,0,0.0,40,comprehensive_java_metrics,1
0,13.0,2.0,5,none,0,0,1.2,22,0.6285714285714286,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest82.java,0,0,True,0,0.0,java,0.0,8,35,100,23,2,0,0,1,1,0,1,0,1,0,druid,0,0.0,40,comprehensive_java_metrics,1
0,12.0,2.0,5,none,0,0,1.2,22,0.6470588235294118,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest83.java,0,0,True,0,0.0,java,0.0,7,34,100,22,2,0,0,1,1,0,1,0,1,0,druid,0,0.0,39,comprehensive_java_metrics,1
0,12.0,2.0,5,none,0,0,1.2,22,0.6470588235294118,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest84.java,0,0,True,0,0.0,java,0.0,7,34,100,22,2,0,0,1,1,0,1,0,1,0,druid,0,0.0,39,comprehensive_java_metrics,1
0,12.0,2.0,5,none,0,0,1.2,22,0.6470588235294118,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest85.java,0,0,True,0,0.0,java,0.0,7,34,100,22,2,0,0,1,1,0,1,0,1,0,druid,0,0.0,39,comprehensive_java_metrics,1
0,13.0,2.0,5,none,0,0,1.2,22,0.6285714285714286,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest86.java,0,0,True,0,0.0,java,0.0,8,35,100,23,2,0,0,1,1,0,1,0,1,0,druid,0,0.0,40,comprehensive_java_metrics,1
0,13.0,2.0,5,none,0,0,1.2,22,0.6285714285714286,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest87.java,0,0,True,0,0.0,java,0.0,8,35,100,23,2,0,0,1,1,0,1,0,1,0,druid,0,0.0,40,comprehensive_java_metrics,1
0,13.0,2.0,5,none,0,0,1.2,22,0.6285714285714286,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest88.java,0,0,True,0,0.0,java,0.0,8,35,100,23,2,0,0,1,1,0,1,0,1,0,druid,0,0.0,40,comprehensive_java_metrics,1
0,14.0,2.0,6,none,0,0,1.2,22,0.6111111111111112,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest89.java,0,0,True,0,0.0,java,0.0,8,36,100,24,2,0,0,1,1,0,1,0,1,0,druid,0,0.0,42,comprehensive_java_metrics,1
0,11.0,2.0,3,none,0,0,1.2,22,0.6666666666666666,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest9.java,0,0,True,0,0.0,java,0.0,8,33,100,21,2,0,0,1,0,0,1,0,1,0,druid,0,0.0,36,comprehensive_java_metrics,1
0,16.0,2.0,6,none,0,0,1.2,23,0.5897435897435898,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest90.java,0,0,True,0,0.0,java,0.0,10,39,100,26,2,0,0,1,1,0,1,0,1,0,druid,0,0.0,45,comprehensive_java_metrics,1
0,10.19047619047619,0.14285714285714285,29,none,0,2,13.2,26,0.10833333333333334,11,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest91.java,0,0,True,0,0.0,java,0.0,185,240,100,20,3,0,0,1,55,0,21,1,20,0,druid,0,0.0,269,comprehensive_java_metrics,1
0,13.0,2.0,5,none,0,0,1.2,22,0.6285714285714286,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest92.java,0,0,True,0,0.0,java,0.0,8,35,100,23,2,0,0,1,1,0,1,0,1,0,druid,0,0.0,40,comprehensive_java_metrics,1
0,12.0,2.0,5,none,0,0,1.2,22,0.6470588235294118,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest93.java,0,0,True,0,0.0,java,0.0,7,34,100,22,2,0,0,1,1,0,1,0,1,0,druid,0,0.0,39,comprehensive_java_metrics,1
0,16.0,2.0,6,none,0,0,1.2,22,0.5789473684210527,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest94.java,0,0,True,0,0.0,java,0.0,10,38,100,26,2,0,0,1,1,0,1,0,1,0,druid,0,0.0,44,comprehensive_java_metrics,1
0,12.0,2.0,4,none,0,0,1.2,22,0.6470588235294118,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest95.java,0,0,True,0,0.0,java,0.0,8,34,100,22,2,0,0,1,1,0,1,0,1,0,druid,0,0.0,38,comprehensive_java_metrics,1
0,13.0,2.0,5,none,0,0,1.2,22,0.6285714285714286,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest96.java,0,0,True,0,0.0,java,0.0,8,35,100,23,2,0,0,1,2,0,1,0,1,0,druid,0,0.0,40,comprehensive_java_metrics,1
0,12.0,2.0,5,none,0,0,1.2,15,0.5555555555555556,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest97.java,0,0,True,0,0.0,java,0.0,7,27,100,22,2,0,0,1,2,0,1,0,1,0,druid,0,0.0,32,comprehensive_java_metrics,1
0,12.0,2.0,5,none,0,0,1.2,15,0.5555555555555556,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest98.java,0,0,True,0,0.0,java,0.0,7,27,100,22,2,0,0,1,2,0,1,0,1,0,druid,0,0.0,32,comprehensive_java_metrics,1
0,12.0,2.0,5,none,0,0,1.2,15,0.5555555555555556,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest99.java,0,0,True,0,0.0,java,0.0,7,27,100,22,2,0,0,1,2,0,1,0,1,0,druid,0,0.0,32,comprehensive_java_metrics,1
0,15.5,1.0,13,none,0,0,1.2,22,0.41509433962264153,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest_comment.java,0,0,True,0,0.0,java,0.0,18,53,100,25,2,0,0,1,2,0,2,0,2,0,druid,0,0.0,66,comprehensive_java_metrics,1
0,14.0,2.0,6,none,0,0,1.2,15,0.5172413793103449,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest_concat.java,0,0,True,0,0.0,java,0.0,8,29,100,24,2,0,0,1,1,0,1,0,1,0,druid,0,0.0,35,comprehensive_java_metrics,1
0,5.666666666666667,0.6666666666666666,5,none,0,0,1.2,22,0.5641025641025641,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest_having.java,0,0,True,0,0.0,java,0.0,12,39,100,15,2,0,0,1,0,0,3,0,3,0,druid,0,0.0,44,comprehensive_java_metrics,1
0,8.0,0.14285714285714285,16,none,0,1,1.2,0,0.0,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest_hint.java,0,0,False,0,0.0,java,0.0,96,112,100,18,2,0,0,1,22,0,14,0,14,0,druid,0,0.0,128,comprehensive_java_metrics,1
0,12.0,2.0,5,none,0,0,2.4,22,0.6470588235294118,2,none,1,0,core\src\test\java\com\alibaba\druid\bvt\filter\wall\mysql\MySqlWallTest_if.java,0,0,True,0,0.0,java,0.0,7,34,100,22,2,0,0,1,1,0,1,0,1,0,druid,0,0.0,39,comprehensive_java_metrics,1
