loc,file
296,x-pack\plugin\transform\qa\multi-node-tests\src\javaRestTest\java\org\elasticsearch\xpack\transform\integration\continuous\DateHistogramGroupByOtherTimeFieldIT.java
158,x-pack\plugin\transform\qa\multi-node-tests\src\javaRestTest\java\org\elasticsearch\xpack\transform\integration\continuous\HistogramGroupByIT.java
177,x-pack\plugin\transform\qa\multi-node-tests\src\javaRestTest\java\org\elasticsearch\xpack\transform\integration\continuous\LatestContinuousIT.java
176,x-pack\plugin\transform\qa\multi-node-tests\src\javaRestTest\java\org\elasticsearch\xpack\transform\integration\continuous\TermsGroupByIT.java
190,x-pack\plugin\transform\qa\multi-node-tests\src\javaRestTest\java\org\elasticsearch\xpack\transform\integration\continuous\TermsOnDateGroupByIT.java
542,x-pack\plugin\transform\qa\multi-node-tests\src\javaRestTest\java\org\elasticsearch\xpack\transform\integration\continuous\TransformContinuousIT.java
51,x-pack\plugin\transform\qa\multi-cluster-tests-with-security\src\test\java\org\elasticsearch\multi_cluster\MultiClusterYamlTestSuiteIT.java
136,x-pack\plugin\transform\qa\common\src\main\java\org\elasticsearch\xpack\transform\integration\common\TransformCommonRestTestCase.java
112,x-pack\plugin\text-structure\src\test\java\org\elasticsearch\xpack\textstructure\structurefinder\DelimitedTextStructureFinderFactoryTests.java
1338,x-pack\plugin\text-structure\src\test\java\org\elasticsearch\xpack\textstructure\structurefinder\DelimitedTextStructureFinderTests.java
144,x-pack\plugin\text-structure\src\test\java\org\elasticsearch\xpack\textstructure\structurefinder\EnhancedTimestampDetectionTests.java
314,x-pack\plugin\text-structure\src\test\java\org\elasticsearch\xpack\textstructure\structurefinder\FieldStatsCalculatorTests.java
1192,x-pack\plugin\text-structure\src\test\java\org\elasticsearch\xpack\textstructure\structurefinder\GrokPatternCreatorTests.java
20,x-pack\plugin\text-structure\src\test\java\org\elasticsearch\xpack\textstructure\structurefinder\LogTextStructureFinderFactoryTests.java
564,x-pack\plugin\text-structure\src\test\java\org\elasticsearch\xpack\textstructure\structurefinder\LogTextStructureFinderTests.java
65,x-pack\plugin\text-structure\src\test\java\org\elasticsearch\xpack\textstructure\structurefinder\NdJsonTextStructureFinderFactoryTests.java
52,x-pack\plugin\text-structure\src\test\java\org\elasticsearch\xpack\textstructure\structurefinder\NdJsonTextStructureFinderTests.java
309,x-pack\plugin\text-structure\src\test\java\org\elasticsearch\xpack\textstructure\structurefinder\TextStructureFinderManagerTests.java
108,x-pack\plugin\text-structure\src\test\java\org\elasticsearch\xpack\textstructure\structurefinder\TextStructureTestCase.java
1162,x-pack\plugin\text-structure\src\test\java\org\elasticsearch\xpack\textstructure\structurefinder\TextStructureUtilsTests.java
106,x-pack\plugin\text-structure\src\test\java\org\elasticsearch\xpack\textstructure\structurefinder\TimeoutCheckerTests.java
1990,x-pack\plugin\text-structure\src\test\java\org\elasticsearch\xpack\textstructure\structurefinder\TimestampFormatFinderTests.java
62,x-pack\plugin\text-structure\src\test\java\org\elasticsearch\xpack\textstructure\structurefinder\XmlTextStructureFinderFactoryTests.java
52,x-pack\plugin\text-structure\src\test\java\org\elasticsearch\xpack\textstructure\structurefinder\XmlTextStructureFinderTests.java
77,x-pack\plugin\text-structure\src\main\java\org\elasticsearch\xpack\textstructure\TextStructurePlugin.java
51,x-pack\plugin\text-structure\src\main\java\org\elasticsearch\xpack\textstructure\rest\RestFindFieldStructureAction.java
55,x-pack\plugin\text-structure\src\main\java\org\elasticsearch\xpack\textstructure\rest\RestFindMessageStructureAction.java
57,x-pack\plugin\text-structure\src\main\java\org\elasticsearch\xpack\textstructure\rest\RestFindStructureAction.java
73,x-pack\plugin\text-structure\src\main\java\org\elasticsearch\xpack\textstructure\rest\RestFindStructureArgumentsParser.java
49,x-pack\plugin\text-structure\src\main\java\org\elasticsearch\xpack\textstructure\rest\RestTestGrokPatternAction.java
975,x-pack\plugin\text-structure\src\main\java\org\elasticsearch\xpack\textstructure\structurefinder\DelimitedTextStructureFinder.java
130,x-pack\plugin\text-structure\src\main\java\org\elasticsearch\xpack\textstructure\structurefinder\DelimitedTextStructureFinderFactory.java
262,x-pack\plugin\text-structure\src\main\java\org\elasticsearch\xpack\textstructure\structurefinder\FieldStatsCalculator.java
1040,x-pack\plugin\text-structure\src\main\java\org\elasticsearch\xpack\textstructure\structurefinder\GrokPatternCreator.java
507,x-pack\plugin\text-structure\src\main\java\org\elasticsearch\xpack\textstructure\structurefinder\LogTextStructureFinder.java
76,x-pack\plugin\text-structure\src\main\java\org\elasticsearch\xpack\textstructure\structurefinder\LogTextStructureFinderFactory.java
123,x-pack\plugin\text-structure\src\main\java\org\elasticsearch\xpack\textstructure\structurefinder\NdJsonTextStructureFinder.java
136,x-pack\plugin\text-structure\src\main\java\org\elasticsearch\xpack\textstructure\structurefinder\NdJsonTextStructureFinderFactory.java
26,x-pack\plugin\text-structure\src\main\java\org\elasticsearch\xpack\textstructure\structurefinder\TextStructureFinder.java
68,x-pack\plugin\text-structure\src\main\java\org\elasticsearch\xpack\textstructure\structurefinder\TextStructureFinderFactory.java
709,x-pack\plugin\text-structure\src\main\java\org\elasticsearch\xpack\textstructure\structurefinder\TextStructureFinderManager.java
262,x-pack\plugin\text-structure\src\main\java\org\elasticsearch\xpack\textstructure\structurefinder\TextStructureOverrides.java
711,x-pack\plugin\text-structure\src\main\java\org\elasticsearch\xpack\textstructure\structurefinder\TextStructureUtils.java
205,x-pack\plugin\text-structure\src\main\java\org\elasticsearch\xpack\textstructure\structurefinder\TimeoutChecker.java
1968,x-pack\plugin\text-structure\src\main\java\org\elasticsearch\xpack\textstructure\structurefinder\TimestampFormatFinder.java
218,x-pack\plugin\text-structure\src\main\java\org\elasticsearch\xpack\textstructure\structurefinder\XmlTextStructureFinder.java
202,x-pack\plugin\text-structure\src\main\java\org\elasticsearch\xpack\textstructure\structurefinder\XmlTextStructureFinderFactory.java
47,x-pack\plugin\text-structure\src\main\java\org\elasticsearch\xpack\textstructure\transport\TextStructExecutor.java
95,x-pack\plugin\text-structure\src\main\java\org\elasticsearch\xpack\textstructure\transport\TransportFindFieldStructureAction.java
62,x-pack\plugin\text-structure\src\main\java\org\elasticsearch\xpack\textstructure\transport\TransportFindMessageStructureAction.java
68,x-pack\plugin\text-structure\src\main\java\org\elasticsearch\xpack\textstructure\transport\TransportFindStructureAction.java
55,x-pack\plugin\text-structure\src\main\java\org\elasticsearch\xpack\textstructure\transport\TransportTestGrokPatternAction.java
175,x-pack\plugin\text-structure\src\javaRestTest\java\org\elasticsearch\xpack\textstructure\rest\TextStructureTimestampFormatsIT.java
57,x-pack\plugin\text-structure\qa\text-structure-with-security\src\yamlRestTest\java\org\elasticsearch\smoketest\TextStructureWithSecurityInsufficientRoleIT.java
55,x-pack\plugin\text-structure\qa\text-structure-with-security\src\yamlRestTest\java\org\elasticsearch\smoketest\TextStructureWithSecurityIT.java
64,x-pack\plugin\stack\src\yamlRestTest\java\org\elasticsearch\xpack\stack\StackYamlIT.java
63,x-pack\plugin\stack\src\test\java\org\elasticsearch\xpack\stack\LegacyStackTemplateRegistryTests.java
37,x-pack\plugin\stack\src\test\java\org\elasticsearch\xpack\stack\StackRegistryWithNonRequiredTemplates.java
714,x-pack\plugin\stack\src\test\java\org\elasticsearch\xpack\stack\StackTemplateRegistryTests.java
279,x-pack\plugin\stack\src\main\java\org\elasticsearch\xpack\stack\LegacyStackTemplateRegistry.java
49,x-pack\plugin\stack\src\main\java\org\elasticsearch\xpack\stack\StackPlugin.java
389,x-pack\plugin\stack\src\main\java\org\elasticsearch\xpack\stack\StackTemplateRegistry.java
591,x-pack\plugin\stack\src\javaRestTest\java\org\elasticsearch\xpack\stack\EcsDynamicTemplatesIT.java
78,x-pack\plugin\src\yamlRestTest\java\org\elasticsearch\xpack\test\rest\XPackRestIT.java
223,x-pack\plugin\src\test\java\org\elasticsearch\xpack\test\rest\AbstractXPackRestTest.java
47,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\AbstractSqlWireSerializingTestCase.java
112,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\SqlInfoTransportActionTests.java
164,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\SqlTestUtils.java
35,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\action\AbstractSqlIntegTestCase.java
111,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\action\BasicFormatterTests.java
28,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\action\LocalStateSQLXPackPlugin.java
269,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\analysis\CancellationTests.java
81,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\expression\ProcessorTests.java
46,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\expression\TypeResolutionTests.java
18,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\optimizer\FoldNull.java
288,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\optimizer\OptimizerRunTests.java
1199,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\optimizer\OptimizerTests.java
356,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\parser\EscapedFunctionsTests.java
583,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\parser\ExpressionTests.java
108,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\parser\LikeEscapingParsingTests.java
98,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\parser\ParamLiteralTests.java
520,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\parser\SqlParserTests.java
671,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\planner\QueryFolderTests.java
104,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\planner\QueryTranslatorSpecTests.java
1422,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\planner\QueryTranslatorTests.java
136,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\planner\VerifierTests.java
148,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\plugin\CursorTests.java
137,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\plugin\SqlMediaTypeParserTests.java
58,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\plugin\SqlPluginTests.java
237,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\plugin\TextFormatTests.java
56,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\session\ListCursorTests.java
265,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\stats\VerifierMetricsTests.java
104,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\tree\SqlNodeSubclassTests.java
815,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\type\SqlDataTypeConverterTests.java
221,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\type\SqlDataTypesTests.java
93,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\types\SqlTypesTests.java
137,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\util\LikeConversionTests.java
39,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\util\SqlVersionUtils.java
117,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\querydsl\container\QueryContainerTests.java
62,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\plan\logical\UnresolvedRelationTests.java
112,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\plan\logical\command\ShowColumnsTests.java
32,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\plan\logical\command\ShowFunctionsTests.java
431,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\plan\logical\command\sys\SysColumnsTests.java
411,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\plan\logical\command\sys\SysTablesTests.java
228,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\plan\logical\command\sys\SysTypesTests.java
128,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\expression\function\SqlFunctionRegistryTests.java
82,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\expression\parser\ParameterTests.java
108,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\expression\parser\QuotingTests.java
161,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\expression\predicate\conditional\CaseTests.java
112,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\expression\predicate\conditional\IifTests.java
334,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\expression\predicate\operator\arithmetic\SqlBinaryArithmeticTests.java
282,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\expression\literal\interval\IntervalsTests.java
56,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\expression\function\scalar\CastProcessorTests.java
59,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\expression\function\scalar\DatabaseFunctionTests.java
23,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\expression\function\scalar\SqlUnresolvedFunctionTests.java
58,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\expression\function\scalar\UserFunctionTests.java
50,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\expression\function\scalar\datetime\CurrentDateTests.java
104,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\expression\function\scalar\datetime\CurrentDateTimeTests.java
105,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\expression\function\scalar\datetime\CurrentTimeTests.java
156,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\expression\function\scalar\datetime\DateAddPipeTests.java
291,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\expression\function\scalar\datetime\DateAddProcessorTests.java
162,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\expression\function\scalar\datetime\DateDiffPipeTests.java
419,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\expression\function\scalar\datetime\DateDiffProcessorTests.java
114,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\expression\function\scalar\datetime\DateFormatRandomDatasetGenerator.java
126,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\expression\function\scalar\datetime\DatePartPipeTests.java
115,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\expression\function\scalar\datetime\DatePartProcessorTests.java
109,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\expression\function\scalar\datetime\DateTimeDateFormatProcessorTests.java
160,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\expression\function\scalar\datetime\DateTimeFormatPipeTests.java
368,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\expression\function\scalar\datetime\DateTimeFormatProcessorTests.java
169,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\expression\function\scalar\datetime\DateTimeParsePipeTests.java
273,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\expression\function\scalar\datetime\DateTimeParseProcessorTests.java
119,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\expression\function\scalar\datetime\DateTimeProcessorTests.java
74,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\expression\function\scalar\datetime\DateTimeTestUtils.java
171,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\expression\function\scalar\datetime\DateTimeToCharProcessorTests.java
126,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\expression\function\scalar\datetime\DateTruncPipeTests.java
445,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\expression\function\scalar\datetime\DateTruncProcessorTests.java
34,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\expression\function\scalar\datetime\DayOfYearTests.java
94,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\expression\function\scalar\datetime\NamedDateTimeProcessorTests.java
142,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\expression\function\scalar\datetime\NonIsoDateTimeProcessorTests.java
46,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\expression\function\scalar\datetime\QuarterProcessorTests.java
84,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\expression\function\scalar\datetime\TimeProcessorTests.java
251,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\expression\function\scalar\datetime\ToCharTestScript.java
123,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\expression\function\scalar\geo\GeoProcessorTests.java
83,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\expression\function\scalar\geo\StDistanceProcessorTests.java
53,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\expression\function\scalar\geo\StWkttosqlProcessorTests.java
191,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\expression\function\scalar\math\BinaryMathProcessorTests.java
93,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\expression\function\scalar\math\MathFunctionProcessorTests.java
66,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\expression\function\scalar\math\MathOperationTests.java
145,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\expression\function\scalar\string\BinaryStringNumericPipeTests.java
198,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\expression\function\scalar\string\BinaryStringNumericProcessorTests.java
128,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\expression\function\scalar\string\BinaryStringStringPipeTests.java
74,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\expression\function\scalar\string\BinaryStringStringProcessorTests.java
117,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\expression\function\scalar\string\ConcatFunctionPipeTests.java
77,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\expression\function\scalar\string\ConcatProcessorTests.java
125,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\expression\function\scalar\string\InsertFunctionPipeTests.java
145,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\expression\function\scalar\string\InsertProcessorTests.java
133,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\expression\function\scalar\string\LocateFunctionPipeTests.java
105,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\expression\function\scalar\string\LocateProcessorTests.java
116,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\expression\function\scalar\string\ReplaceFunctionPipeTests.java
89,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\expression\function\scalar\string\ReplaceProcessorTests.java
266,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\expression\function\scalar\string\StringFunctionProcessorTests.java
109,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\expression\function\scalar\string\SubstringFunctionPipeTests.java
114,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\expression\function\scalar\string\SubstringProcessorTests.java
93,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\execution\search\CompositeAggregationCursorTests.java
270,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\execution\search\QuerierTests.java
81,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\execution\search\SearchHitCursorTests.java
143,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\execution\search\SourceGeneratorTests.java
54,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\execution\search\SqlSourceBuilderTests.java
119,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\execution\search\extractor\CompositeKeyExtractorTests.java
90,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\execution\search\extractor\ComputingExtractorTests.java
265,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\execution\search\extractor\FieldHitExtractorTests.java
151,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\execution\search\extractor\MetricAggExtractorTests.java
26,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\execution\search\extractor\ScoreExtractorTests.java
45,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\execution\search\extractor\TestBucket.java
58,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\execution\search\extractor\TestMultiValueAggregation.java
64,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\execution\search\extractor\TestSingleValueAggregation.java
128,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\execution\search\extractor\TopHitsAggExtractorTests.java
84,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\common\io\SqlStreamTests.java
139,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\analysis\analyzer\AnalyzerTests.java
46,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\analysis\analyzer\AnalyzerTestUtils.java
533,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\analysis\analyzer\FieldAttributeTests.java
1767,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\analysis\analyzer\VerifierErrorMessagesTests.java
619,x-pack\plugin\sql\src\test\java\org\elasticsearch\xpack\sql\analysis\index\IndexResolverTests.java
184,x-pack\plugin\sql\src\main\java\org\elasticsearch\xpack\sql\package-info.java
25,x-pack\plugin\sql\src\main\java\org\elasticsearch\xpack\sql\SqlClientException.java
35,x-pack\plugin\sql\src\main\java\org\elasticsearch\xpack\sql\SqlIllegalArgumentException.java
38,x-pack\plugin\sql\src\main\java\org\elasticsearch\xpack\sql\SqlInfoTransportAction.java
68,x-pack\plugin\sql\src\main\java\org\elasticsearch\xpack\sql\SqlUsageTransportAction.java
141,x-pack\plugin\sql\src\main\java\org\elasticsearch\xpack\sql\execution\PlanExecutor.java
47,x-pack\plugin\sql\src\main\java\org\elasticsearch\xpack\sql\expression\Exists.java
45,x-pack\plugin\sql\src\main\java\org\elasticsearch\xpack\sql\expression\ScalarSubquery.java
53,x-pack\plugin\sql\src\main\java\org\elasticsearch\xpack\sql\expression\SqlTypeResolutions.java
75,x-pack\plugin\sql\src\main\java\org\elasticsearch\xpack\sql\expression\SubQueryExpression.java
51,x-pack\plugin\sql\src\main\java\org\elasticsearch\xpack\sql\index\IndexCompatibility.java
49,x-pack\plugin\sql\src\main\java\org\elasticsearch\xpack\sql\index\VersionCompatibilityChecks.java
1228,x-pack\plugin\sql\src\main\java\org\elasticsearch\xpack\sql\optimizer\Optimizer.java
58,x-pack\plugin\sql\src\main\java\org\elasticsearch\xpack\sql\parser\AbstractBuilder.java
31,x-pack\plugin\sql\src\main\java\org\elasticsearch\xpack\sql\parser\AstBuilder.java
208,x-pack\plugin\sql\src\main\java\org\elasticsearch\xpack\sql\parser\CommandBuilder.java
959,x-pack\plugin\sql\src\main\java\org\elasticsearch\xpack\sql\parser\ExpressionBuilder.java
103,x-pack\plugin\sql\src\main\java\org\elasticsearch\xpack\sql\parser\IdentifierBuilder.java
292,x-pack\plugin\sql\src\main\java\org\elasticsearch\xpack\sql\parser\LogicalPlanBuilder.java
56,x-pack\plugin\sql\src\main\java\org\elasticsearch\xpack\sql\parser\ParsingException.java
1710,x-pack\plugin\sql\src\main\java\org\elasticsearch\xpack\sql\parser\SqlBaseBaseListener.java
1159,x-pack\plugin\sql\src\main\java\org\elasticsearch\xpack\sql\parser\SqlBaseBaseVisitor.java
1242,x-pack\plugin\sql\src\main\java\org\elasticsearch\xpack\sql\parser\SqlBaseLexer.java
1372,x-pack\plugin\sql\src\main\java\org\elasticsearch\xpack\sql\parser\SqlBaseListener.java
9647,x-pack\plugin\sql\src\main\java\org\elasticsearch\xpack\sql\parser\SqlBaseParser.java
798,x-pack\plugin\sql\src\main\java\org\elasticsearch\xpack\sql\parser\SqlBaseVisitor.java
330,x-pack\plugin\sql\src\main\java\org\elasticsearch\xpack\sql\parser\SqlParser.java
54,x-pack\plugin\sql\src\main\java\org\elasticsearch\xpack\sql\planner\FoldingException.java
149,x-pack\plugin\sql\src\main\java\org\elasticsearch\xpack\sql\planner\Mapper.java
68,x-pack\plugin\sql\src\main\java\org\elasticsearch\xpack\sql\planner\Planner.java
23,x-pack\plugin\sql\src\main\java\org\elasticsearch\xpack\sql\planner\PlanningException.java
935,x-pack\plugin\sql\src\main\java\org\elasticsearch\xpack\sql\planner\QueryFolder.java
691,x-pack\plugin\sql\src\main\java\org\elasticsearch\xpack\sql\planner\QueryTranslator.java
38,x-pack\plugin\sql\src\main\java\org\elasticsearch\xpack\sql\planner\SqlTranslatorHandler.java
84,x-pack\plugin\sql\src\main\java\org\elasticsearch\xpack\sql\planner\Verifier.java
46,x-pack\plugin\sql\src\main\java\org\elasticsearch\xpack\sql\plugin\BasicFormatter.java
41,x-pack\plugin\sql\src\main\java\org\elasticsearch\xpack\sql\plugin\RestSqlAsyncDeleteResultsAction.java
56,x-pack\plugin\sql\src\main\java\org\elasticsearch\xpack\sql\plugin\RestSqlAsyncGetResultsAction.java
40,x-pack\plugin\sql\src\main\java\org\elasticsearch\xpack\sql\plugin\RestSqlAsyncGetStatusAction.java
66,x-pack\plugin\sql\src\main\java\org\elasticsearch\xpack\sql\plugin\RestSqlClearCursorAction.java
81,x-pack\plugin\sql\src\main\java\org\elasticsearch\xpack\sql\plugin\RestSqlQueryAction.java
38,x-pack\plugin\sql\src\main\java\org\elasticsearch\xpack\sql\plugin\RestSqlStatsAction.java
51,x-pack\plugin\sql\src\main\java\org\elasticsearch\xpack\sql\plugin\RestSqlTranslateAction.java
21,x-pack\plugin\sql\src\main\java\org\elasticsearch\xpack\sql\plugin\SqlAsyncGetResultsAction.java
21,x-pack\plugin\sql\src\main\java\org\elasticsearch\xpack\sql\plugin\SqlAsyncGetStatusAction.java
30,x-pack\plugin\sql\src\main\java\org\elasticsearch\xpack\sql\plugin\SqlLicenseChecker.java
90,x-pack\plugin\sql\src\main\java\org\elasticsearch\xpack\sql\plugin\SqlMediaTypeParser.java
44,x-pack\plugin\sql\src\main\java\org\elasticsearch\xpack\sql\plugin\SqlPainlessExtension.java
151,x-pack\plugin\sql\src\main\java\org\elasticsearch\xpack\sql\plugin\SqlPlugin.java
102,x-pack\plugin\sql\src\main\java\org\elasticsearch\xpack\sql\plugin\SqlResponseListener.java
20,x-pack\plugin\sql\src\main\java\org\elasticsearch\xpack\sql\plugin\SqlStatsAction.java
63,x-pack\plugin\sql\src\main\java\org\elasticsearch\xpack\sql\plugin\SqlStatsRequest.java
95,x-pack\plugin\sql\src\main\java\org\elasticsearch\xpack\sql\plugin\SqlStatsResponse.java
364,x-pack\plugin\sql\src\main\java\org\elasticsearch\xpack\sql\plugin\TextFormat.java
24,x-pack\plugin\sql\src\main\java\org\elasticsearch\xpack\sql\plugin\Transports.java
51,x-pack\plugin\sql\src\main\java\org\elasticsearch\xpack\sql\plugin\TransportSqlAsyncGetResultsAction.java
50,x-pack\plugin\sql\src\main\java\org\elasticsearch\xpack\sql\plugin\TransportSqlAsyncGetStatusAction.java
57,x-pack\plugin\sql\src\main\java\org\elasticsearch\xpack\sql\plugin\TransportSqlClearCursorAction.java
287,x-pack\plugin\sql\src\main\java\org\elasticsearch\xpack\sql\plugin\TransportSqlQueryAction.java
82,x-pack\plugin\sql\src\main\java\org\elasticsearch\xpack\sql\plugin\TransportSqlStatsAction.java
91,x-pack\plugin\sql\src\main\java\org\elasticsearch\xpack\sql\plugin\TransportSqlTranslateAction.java
81,x-pack\plugin\sql\src\main\java\org\elasticsearch\xpack\sql\session\AbstractRowSet.java
51,x-pack\plugin\sql\src\main\java\org\elasticsearch\xpack\sql\session\Cursor.java
